STATION,NAME,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
SYNTH0001,SYNTHETIC STATION,2024-05-05,,,,,0.4,,0.0,,0.0,,786.0,,657.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-06,,,,,0.3,,0.0,,0.0,,772.0,,654.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-07,,,,,0.0,,0.0,,0.0,,762.0,,680.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-08,,,,,0.0,,0.0,,0.0,,755.0,,640.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-09,,,,,0.0,,0.0,,0.0,,767.0,,667.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-10,,,,,0.0,,0.0,,0.0,,760.0,,713.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-11,,,,,0.0,,0.0,,0.0,,801.0,,707.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-12,,,,,0.0,,0.0,,0.0,,770.0,,658.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-13,,,,,0.0,,0.0,,0.0,,771.0,,670.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-14,,,,,0.6,,0.0,,0.0,,751.0,,744.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-15,,,,,0.0,,0.0,,0.0,,788.0,,649.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-16,,,,,0.0,,0.0,,0.0,,765.0,,674.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-17,,,,,0.0,,0.0,,0.0,,789.0,,654.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-18,,,,,0.0,,0.0,,0.0,,828.0,,708.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-19,,,,,0.0,,0.0,,0.0,,810.0,,708.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-20,,,,,0.0,,0.0,,0.0,,816.0,,735.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-21,,,,,0.0,,0.0,,0.0,,814.0,,627.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-22,,,,,1.7,,0.0,,0.0,,807.0,,711.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-23,,,,,0.0,,0.0,,0.0,,804.0,,660.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-24,,,,,0.0,,0.0,,0.0,,801.0,,729.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-25,,,,,0.7,,0.0,,0.0,,835.0,,707.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-26,,,,,0.0,,0.0,,0.0,,781.0,,764.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-27,,,,,0.0,,0.0,,0.0,,856.0,,727.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-28,,,,,0.0,,0.0,,0.0,,819.0,,688.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-29,,,,,1.1,,0.0,,0.0,,797.0,,757.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-30,,,,,0.0,,0.0,,0.0,,807.0,,689.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-05-31,,,,,0.0,,0.0,,0.0,,803.0,,713.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-01,,,,,0.0,,0.0,,0.0,,830.0,,756.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-02,,,,,3.3,,0.0,,0.0,,805.0,,741.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-03,,,,,0.0,,0.0,,0.0,,862.0,,742.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-04,,,,,0.0,,0.0,,0.0,,806.0,,731.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-05,,,,,0.0,,0.0,,0.0,,763.0,,747.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-06,,,,,0.0,,0.0,,0.0,,811.0,,757.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-07,,,,,0.0,,0.0,,0.0,,774.0,,743.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-08,,,,,0.0,,0.0,,0.0,,834.0,,766.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-09,,,,,0.0,,0.0,,0.0,,868.0,,775.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-10,,,,,0.0,,0.0,,0.0,,857.0,,739.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-11,,,,,0.7,,0.0,,0.0,,799.0,,712.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-12,,,,,0.0,,0.0,,0.0,,817.0,,786.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-13,,,,,0.0,,0.0,,0.0,,894.0,,741.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-14,,,,,0.0,,0.0,,0.0,,852.0,,761.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-15,,,,,0.0,,0.0,,0.0,,843.0,,772.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-16,,,,,0.0,,0.0,,0.0,,875.0,,718.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-17,,,,,0.0,,0.0,,0.0,,918.0,,760.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-18,,,,,0.0,,0.0,,0.0,,884.0,,700.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-19,,,,,0.4,,0.0,,0.0,,850.0,,769.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-20,,,,,0.0,,0.0,,0.0,,857.0,,735.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-21,,,,,0.0,,0.0,,0.0,,866.0,,754.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-22,,,,,0.0,,0.0,,0.0,,829.0,,770.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-23,,,,,0.0,,0.0,,0.0,,817.0,,731.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-24,,,,,0.0,,0.0,,0.0,,850.0,,753.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-25,,,,,0.0,,0.0,,0.0,,821.0,,731.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-26,,,,,0.0,,0.0,,0.0,,848.0,,751.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-27,,,,,0.0,,0.0,,0.0,,853.0,,782.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-28,,,,,0.5,,0.0,,0.0,,920.0,,753.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-29,,,,,0.0,,0.0,,0.0,,824.0,,748.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-06-30,,,,,0.0,,0.0,,0.0,,846.0,,721.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-01,,,,,0.0,,0.0,,0.0,,845.0,,777.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-02,,,,,0.0,,0.0,,0.0,,863.0,,751.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-03,,,,,0.0,,0.0,,0.0,,881.0,,801.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-04,,,,,0.0,,0.0,,0.0,,835.0,,730.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-05,,,,,1.5,,0.0,,0.0,,825.0,,782.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-06,,,,,0.0,,0.0,,0.0,,800.0,,803.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-07,,,,,0.1,,0.0,,0.0,,821.0,,751.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-08,,,,,0.0,,0.0,,0.0,,864.0,,715.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-09,,,,,0.0,,0.0,,0.0,,849.0,,794.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-10,,,,,0.0,,0.0,,0.0,,817.0,,780.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-11,,,,,0.1,,0.0,,0.0,,836.0,,769.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-12,,,,,0.0,,0.0,,0.0,,847.0,,780.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-13,,,,,0.0,,0.0,,0.0,,860.0,,734.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-14,,,,,0.0,,0.0,,0.0,,827.0,,769.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-15,,,,,0.0,,0.0,,0.0,,836.0,,765.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-16,,,,,0.0,,0.0,,0.0,,788.0,,725.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-17,,,,,0.0,,0.0,,0.0,,807.0,,765.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-18,,,,,0.0,,0.0,,0.0,,890.0,,728.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-19,,,,,0.0,,0.0,,0.0,,774.0,,769.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-20,,,,,0.0,,0.0,,0.0,,829.0,,775.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-21,,,,,6.4,,0.0,,0.0,,844.0,,793.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-22,,,,,0.6,,0.0,,0.0,,825.0,,681.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-23,,,,,0.0,,0.0,,0.0,,811.0,,745.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-24,,,,,0.0,,0.0,,0.0,,832.0,,727.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-25,,,,,0.0,,0.0,,0.0,,832.0,,733.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-26,,,,,0.0,,0.0,,0.0,,829.0,,726.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-27,,,,,0.0,,0.0,,0.0,,773.0,,728.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-28,,,,,0.0,,0.0,,0.0,,824.0,,671.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-29,,,,,0.0,,0.0,,0.0,,801.0,,758.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-30,,,,,0.0,,0.0,,0.0,,808.0,,771.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-07-31,,,,,0.0,,0.0,,0.0,,830.0,,753.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-01,,,,,0.0,,0.0,,0.0,,841.0,,761.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-02,,,,,0.0,,0.0,,0.0,,846.0,,697.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-03,,,,,0.0,,0.0,,0.0,,803.0,,693.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-04,,,,,0.0,,0.0,,0.0,,843.0,,745.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-05,,,,,0.0,,0.0,,0.0,,849.0,,756.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-06,,,,,0.0,,0.0,,0.0,,846.0,,722.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-07,,,,,0.0,,0.0,,0.0,,851.0,,668.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-08,,,,,0.0,,0.0,,0.0,,803.0,,792.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-09,,,,,0.0,,0.0,,0.0,,800.0,,690.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-10,,,,,0.0,,0.0,,0.0,,828.0,,736.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-11,,,,,0.0,,0.0,,0.0,,760.0,,670.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-12,,,,,0.0,,0.0,,0.0,,805.0,,731.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-13,,,,,0.0,,0.0,,0.0,,781.0,,705.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-14,,,,,0.0,,0.0,,0.0,,783.0,,739.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-15,,,,,1.3,,0.0,,0.0,,739.0,,721.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-16,,,,,0.0,,0.0,,0.0,,763.0,,648.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-17,,,,,0.0,,0.0,,0.0,,786.0,,662.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-18,,,,,0.0,,0.0,,0.0,,811.0,,696.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-19,,,,,0.0,,0.0,,0.0,,811.0,,708.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-20,,,,,0.0,,0.0,,0.0,,777.0,,736.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-21,,,,,0.0,,0.0,,0.0,,771.0,,688.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-22,,,,,0.0,,0.0,,0.0,,749.0,,675.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-23,,,,,0.0,,0.0,,0.0,,783.0,,674.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-24,,,,,0.1,,0.0,,0.0,,761.0,,671.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-25,,,,,0.0,,0.0,,0.0,,784.0,,699.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-26,,,,,0.0,,0.0,,0.0,,815.0,,665.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-27,,,,,3.0,,0.0,,0.0,,759.0,,661.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-28,,,,,0.0,,0.0,,0.0,,712.0,,618.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-29,,,,,0.0,,0.0,,0.0,,728.0,,598.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-30,,,,,2.5,,0.0,,0.0,,707.0,,655.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-08-31,,,,,0.0,,0.0,,0.0,,712.0,,671.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-01,,,,,0.0,,0.0,,0.0,,784.0,,647.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-02,,,,,0.0,,0.0,,0.0,,749.0,,660.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-03,,,,,0.0,,0.0,,0.0,,693.0,,661.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-04,,,,,0.1,,0.0,,0.0,,755.0,,638.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-05,,,,,0.0,,0.0,,0.0,,770.0,,664.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-06,,,,,0.0,,0.0,,0.0,,719.0,,611.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-07,,,,,0.0,,0.0,,0.0,,706.0,,629.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-08,,,,,0.0,,0.0,,0.0,,713.0,,616.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-09,,,,,0.0,,0.0,,0.0,,728.0,,625.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-10,,,,,0.0,,0.0,,0.0,,736.0,,639.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-11,,,,,0.0,,0.0,,0.0,,749.0,,642.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-12,,,,,0.0,,0.0,,0.0,,747.0,,617.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-13,,,,,0.0,,0.0,,0.0,,742.0,,623.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-14,,,,,0.0,,0.0,,0.0,,744.0,,597.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-15,,,,,0.0,,0.0,,0.0,,720.0,,600.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-16,,,,,0.0,,0.0,,0.0,,651.0,,638.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-17,,,,,0.0,,0.0,,0.0,,690.0,,592.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-18,,,,,0.1,,0.0,,0.0,,700.0,,630.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-19,,,,,0.0,,0.0,,0.0,,675.0,,605.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-20,,,,,0.0,,0.0,,0.0,,711.0,,592.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-21,,,,,0.0,,0.0,,0.0,,669.0,,642.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-22,,,,,0.0,,0.0,,0.0,,649.0,,574.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-23,,,,,0.0,,0.0,,0.0,,717.0,,569.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-24,,,,,0.0,,0.0,,0.0,,690.0,,575.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-25,,,,,0.0,,0.0,,0.0,,673.0,,579.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-26,,,,,0.0,,0.0,,0.0,,691.0,,574.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-27,,,,,0.4,,0.0,,0.0,,691.0,,589.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-28,,,,,0.0,,0.0,,0.0,,666.0,,564.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-29,,,,,0.0,,0.0,,0.0,,579.0,,569.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-09-30,,,,,0.0,,0.0,,0.0,,629.0,,546.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-01,,,,,0.0,,0.0,,0.0,,632.0,,582.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-02,,,,,0.0,,0.0,,0.0,,613.0,,535.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-03,,,,,0.0,,0.0,,0.0,,645.0,,535.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-04,,,,,0.0,,0.0,,0.0,,671.0,,540.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-05,,,,,0.0,,0.0,,0.0,,617.0,,545.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-06,,,,,0.0,,0.0,,0.0,,594.0,,512.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-07,,,,,0.0,,0.0,,0.0,,686.0,,575.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-08,,,,,0.2,,0.0,,0.0,,608.0,,508.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-09,,,,,1.4,,0.0,,0.0,,581.0,,511.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-10,,,,,0.0,,0.0,,0.0,,622.0,,506.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-11,,,,,0.0,,0.0,,0.0,,624.0,,500.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-12,,,,,0.0,,0.0,,0.0,,587.0,,528.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-13,,,,,0.0,,0.0,,0.0,,628.0,,513.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-14,,,,,0.0,,0.0,,0.0,,587.0,,482.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-15,,,,,0.0,,0.0,,0.0,,570.0,,485.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-16,,,,,0.0,,0.0,,0.0,,600.0,,489.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-17,,,,,1.1,,0.0,,0.0,,615.0,,537.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-18,,,,,0.0,,0.0,,0.0,,569.0,,472.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-19,,,,,0.0,,0.0,,0.0,,595.0,,450.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-20,,,,,0.0,,0.0,,0.0,,579.0,,451.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-21,,,,,0.0,,0.0,,0.0,,663.0,,471.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-22,,,,,0.3,,0.0,,0.0,,554.0,,522.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-23,,,,,0.0,,0.0,,0.0,,614.0,,444.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-24,,,,,0.0,,0.0,,0.0,,567.0,,473.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-25,,,,,0.0,,0.0,,0.0,,562.0,,542.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-26,,,,,0.0,,0.0,,0.0,,584.0,,451.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-27,,,,,0.0,,0.0,,0.0,,586.0,,504.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-28,,,,,0.0,,0.0,,0.0,,595.0,,495.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-29,,,,,0.0,,0.0,,0.0,,563.0,,473.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-30,,,,,0.2,,0.0,,0.0,,532.0,,412.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-10-31,,,,,0.0,,0.0,,0.0,,531.0,,459.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-01,,,,,0.0,,0.0,,0.0,,560.0,,436.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-02,,,,,0.0,,0.0,,0.0,,559.0,,389.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-03,,,,,1.4,,0.0,,0.0,,581.0,,391.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-04,,,,,0.0,,0.0,,0.0,,549.0,,439.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-05,,,,,0.0,,0.0,,0.0,,565.0,,440.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-06,,,,,0.6,,0.0,,0.0,,576.0,,468.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-07,,,,,0.0,,0.0,,0.0,,533.0,,448.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-08,,,,,0.0,,0.0,,0.0,,480.0,,412.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-09,,,,,0.0,,0.0,,0.0,,487.0,,410.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-10,,,,,0.1,,0.0,,0.0,,476.0,,416.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-11,,,,,0.0,,0.0,,0.0,,565.0,,387.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-12,,,,,0.1,,0.0,,0.0,,489.0,,438.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-13,,,,,0.0,,0.0,,0.0,,549.0,,414.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-14,,,,,0.0,,0.0,,0.0,,527.0,,388.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-15,,,,,0.0,,0.0,,0.0,,559.0,,390.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-16,,,,,0.0,,0.0,,0.0,,535.0,,373.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-17,,,,,0.0,,0.0,,0.0,,499.0,,390.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-18,,,,,0.0,,0.0,,0.0,,494.0,,409.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-19,,,,,0.0,,0.0,,0.0,,500.0,,387.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-20,,,,,0.0,,0.0,,0.0,,501.0,,426.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-21,,,,,0.0,,0.0,,0.0,,477.0,,443.0,,,,,,,,,,,,,
SYNTH0001,SYNTHETIC STATION,2024-11-22,,,,,0.0,,0.0,,0.0,,490.0,,374.0,,,,,,,,,,,,,
